pl_rade,pl_eqt,pl_orbper,st_teff,st_rad,st_logg,tfopwg_disp
8.1782864,347.8112006,20.6006151,3821.0,0.494575,4.74216,APC
20.5418,1944.0,1.4509175,6472.0,1.24,4.37386,PC
3.1159001,1913.0201108,2.2338786,6422.3,1.65992,4.10848,FA
12.5337443,1325.4998462,4.724665,5385.7,1.5727,4.4,PC
6.3506237,1959.3887499,1.1645141,5979.0,1.23369,4.29665,APC
3.0449863,1387.0636575,3.3639254,5890.3,1.28018,3.92,CP
3.3482223,1007.5256829,13.0393586,5890.3,1.31383,3.92,CP
16.0166732,603.8106997,2.1538959,3148.0,0.483749,4.75166,FP
5.16324,2713.0,0.7320175,5458.0,0.81,4.4,FA
19.2978,988.0,13.3572104,6636.1,1.12,,PC
21.1122163,780.2446961,15.2010859,6042.0,1.0687701,4.43,PC
,1122.3271735,4.8103214,5860.3,,4.3,PC
12.4983488,1415.6677914,2.2687617,5690.0,1.0785,4.38,PC
13.5946,1418.0,1.8531628,5355.0,0.68,4.46,PC
16.8683,958.0,6.3187442,4961.0,0.98,4.43,PC
11.5425702,1531.5517841,4.1933422,6405.0,1.6277601,4.13,KP
13.2497142,1622.3537935,2.2920348,6208.0,1.26526,4.31,KP
14.4776426,2800.5022616,1.888231,8549.0,2.12128,4.11,KP
15.6593,1958.0,1.82069,6155.0,1.35,4.24,KP
7.06633,1413.0,3.39829,6271.0,1.09,4.45,FP
19.6222,1491.0,4.2337078,6333.7,1.46,4.21,KP
7.23153,1091.0,3.9227122,4800.0,0.64,4.53527,KP
10.5577,1301.0,2.5441537,5652.0,1.31,4.2,KP
14.829,1416.0,5.17958,6116.0,1.65,4.07,KP
19.1571223,1599.5559785,4.5768651,6687.0,1.78295,4.09,KP
12.1025,1210.0,4.2042078,6781.0,1.07,4.54,KP
17.7861,2332.0,2.8240691,8004.2,1.84,4.2,KP
13.4487,1178.0,2.3447752,5515.0,1.04,4.39,KP
3.0265786,1391.8701134,1.3372349,5111.9,0.860256,4.5,KP
15.4112805,1032.6277308,4.1117731,5424.8,0.916164,4.49,KP
14.7731999,1346.0744113,2.278575,4879.0,1.21163,4.5,KP
14.7144,1298.0,3.8537616,5697.0,1.06,4.39,KP
12.1202,1818.0,5.5899401,7437.0,1.95,4.09,PC
2.16854,525.0,37.3413179,5452.0,0.88,4.53224,PC
12.2521,1327.0,10.2611329,6202.0,2.78,3.63,CP
17.4655,1853.0,5.8924856,7272.0,2.13,4.0,FP
10.15497,733.1847347,26.2049782,6115.0,1.3363301,4.25,PC
14.0152,782.0,23.48522,5930.0,1.51,4.11,FP
5.50799,1645.0,0.5842495,6020.0,1.34,4.18,PC
3.082863,592.4436342,26.2851404,5821.0,0.96445,4.44094,PC
6.51393,1877.0,2.2263798,6446.3,1.84,4.03,FP
16.1126,1181.0,15.64643,5660.0,1.95,3.86,FP
15.3058361,1745.8918919,3.3772835,6688.0,1.73235,4.11,CP
4.2423946,1888.9879062,2.7180835,5668.0,2.1805999,3.76,FP
16.0547024,1436.3420387,3.8240826,6243.0,1.38719,4.24,CP
10.8811,1426.0,3.7246883,6144.0,1.74,4.02,CP
15.6973,2591.0,0.67554,4872.0,2.74,,FP
15.0361,864.0,8.4249043,5756.0,0.93,4.51,FP
10.7988,837.0,8.6007557,5389.0,1.5,4.06,CP
13.5943,1121.0,10.0509704,5844.0,1.41,4.16,APC
11.5840209,950.2186404,3.4972769,4940.0,0.80797,4.53,PC
11.5779216,584.247334,5.4693888,3770.0,0.638902,4.61871,CP
1.57925,1412.0,1.2730965,5024.0,0.77,4.5685,CP
17.7519701,1671.1997882,5.2153618,6067.2,2.3901401,3.73,KP
18.0229867,1078.5360791,5.0451188,5337.0,1.16636,4.5,PC
12.7709747,1366.4599455,4.6612025,5884.5,1.52373,4.3,PC
22.286,1290.0,3.1353607,5503.0,1.06,4.4,APC
11.6264152,799.5461856,2.1357026,3678.2,0.666652,,CP
13.5726225,1006.6637991,3.1581288,4367.6,1.02417,,PC
13.8044661,1509.0388299,2.7567395,6034.0,1.28427,4.26998,KP
12.3816484,1111.8221321,5.6601098,5859.8,1.1873699,4.4,APC
,1651.5041046,1.3442724,,,,PC
10.5103504,1235.1886902,2.3372423,5335.0,0.910484,4.5,PC
9.8517709,1412.8217887,4.1567834,6362.5,1.38831,4.59,KP
8.4965052,2177.929595,2.1192866,7022.0,1.99761,4.2,PC
21.4721115,1164.3472682,7.8369842,5774.8,1.75826,4.4,PC
11.8684,1764.0,8.2500143,7386.5,1.59,4.2,PC
12.11,652.0,12.4724734,4966.0,0.79,,PC
2.0671456,700.5241733,11.1452784,5302.58,0.848675,4.53515,CP
17.6401,887.0,10.3558635,5896.0,1.26,4.27,PC
13.7942,1221.0,2.4125012,6190.0,1.22,4.34,PC
17.4662,1915.0,1.2207037,5991.0,1.06,4.43,PC
10.9219,2391.0,0.5474737,5073.0,2.84,3.5,FP
13.178,1052.0,3.0235362,5141.0,0.78,4.6,PC
,1412.6078063,2.1481182,5876.0,,,PC
10.5605032,847.3409174,3.4562767,4404.0,0.752032,4.52,PC
12.4794,1773.0,1.0649771,5427.0,0.97,4.45,PC
10.5535,2291.0,0.8715953,5969.0,1.21,4.31,PC
16.3774861,971.1166682,11.4856846,5893.0,1.42198,4.16,PC
9.6870229,999.3239856,0.5568095,3116.0,0.439738,5.06043,CP
12.3196,1027.4530905,9.7130596,6125.1,1.88,4.0,PC
13.188691,996.3968565,6.6314357,5752.2,1.07899,4.4,PC
7.82059,3617.0,0.907105,6164.0,1.13,4.4,FP
8.8304863,1575.3269703,18.1960491,7811.0,1.67013,4.25974,PC
12.9674,1571.0,0.7920646,5422.0,0.98,4.42223,CP
12.863,1297.0,2.8786641,6017.0,1.35,4.22,KP
11.3749,1639.0,3.8186276,6090.0,2.03,3.88,KP
18.3701736,1583.7517779,5.6107737,6013.5,2.21327,4.17,KP
15.0902486,1912.7466985,3.2633165,6561.0,2.08347,3.93,KP
18.5483,1599.0,4.5111234,6540.6,1.71,4.26,KP
11.2110231,1365.1232387,4.4352884,6245.0,1.38,4.24,KP
12.801,1361.0,2.3506186,5593.0,0.97,4.46,KP
14.6661,1646.0,0.9466787,5707.0,1.07,4.39,CP
11.4460032,864.4786335,12.7060866,6200.5,1.10563,4.33,APC
,1278.5711929,2.8970202,8862.0,,4.1,FP
15.9746,,4.8996461,5940.0,1.5,4.23158,KP
19.3376794,1860.4566612,3.4158668,5986.0,2.19052,3.66,PC
2.16887,1536.0,1.13305,5883.8,2.1,3.77,FP
1.42047,1566.0,1.6563738,5614.1,1.02,4.34,FP
2.86502,1473.0,1.742564,5309.7,0.95,,PC
24.9943945,1566.6261042,6.0988471,7023.2,1.82219,4.11,FP
7.59717,3262.0,1.57363,5342.5,1.66,4.01,FP
10.4625162,448.7222169,34.5059318,5025.77,0.801736,4.66348,CP
6.4840125,563.8759593,17.3890454,5025.77,0.801736,4.66348,CP
2.73215,1401.0,2.2390502,6021.0,1.25,4.29,PC
1.09083,1294.0,1.5873866,5028.0,0.81,4.55,FP
4.66514,888.0,12.9774853,6610.0,1.66,4.14,FP
3.72907,1410.0,5.2132496,6318.0,1.47,4.2,PC
12.2642,1886.0,1.09333,5274.0,3.39,,FP
14.0337,3042.0,0.9499997,7421.0,2.16,4.0,APC
3.3405,1518.0,5.1354577,6515.0,1.99,3.97,PC
9.12613,466.0,23.0531698,5752.0,1.19,4.3,FP
13.5094,833.0,37.83633,6641.0,1.26,4.38,FP
10.4375,1068.0,8.2148505,6183.0,1.81,4.0,PC
4.70639,3201.0,3.1385875,6278.0,1.55,4.08153,FP
2.23168,1097.0,9.2786686,6018.0,1.12,4.39,PC
13.9111,,1.78166,6528.0,1.49,,FA
18.6528,2275.0,1.78252,5085.0,3.7,,FA
3.35129,1968.0,0.6856225,5829.0,1.06,4.41,FP
4.21067,1292.0,2.9601848,6069.0,1.33,4.24,PC
3.28952,1431.0,5.9123675,6187.3,1.76,3.87,PC
2.96344,2021.0,3.4072141,6187.3,1.76,3.87,PC
2.4628421,1209.6187141,9.1696498,6187.3,1.76167,3.87,PC
9.05304,653.0,18.84184,5603.0,1.1,4.35,PC
3.47575,1105.0,3.4977868,5356.0,0.81,4.59,PC
11.8276114,1036.7520296,7.8686762,6394.0,1.13572,4.43,PC
8.891,1599.0,1.5099302,5735.0,1.76,3.96,APC
7.59354,1130.0,6.00327,5527.0,1.06,4.37,PC
8.75357,398.0,19.4061437,5099.0,0.82,4.55,PC
11.2463,1109.0,5.4681892,6597.0,1.61,4.16,PC
3.6117414,453.4125095,19.4723016,4333.0,0.702945,4.5109,PC
5.37338,1993.0,1.0339,6444.0,2.28,3.84,FP
18.1157,1704.0,5.8681984,6294.0,3.1,3.55,PC
8.55825,999.0,5.5094951,5519.0,0.97,4.45,PC
21.9555549,2159.4341567,1.8098811,6278.2,1.89121,3.97,KP
4.2523478,751.630191,20.362741,6142.0,1.18003,4.35874,PC
9.1295659,487.5546513,74.6068965,6142.0,1.18003,4.35874,PC
5.8424203,682.459665,,5349.16,0.95524,4.438,PC
14.5247965,1684.4784991,7.4547813,6502.0,2.8327301,3.65751,PC
14.1277,,3.105494,7176.0,1.9,4.13,PC
,2710.2656995,0.152076,5780.0,,4.438,APC
,1154.9502001,3.9303977,5780.0,,4.438,PC
16.4071897,674.851116,15.3281169,5417.0,0.943467,4.46174,PC
18.2508,1864.0,2.21674,6250.0,2.66,3.98811,KP
7.3931803,645.1250281,0.9112206,2999.0,0.274907,4.95462,PC
9.7354897,1275.8083387,4.880964,6309.0,1.27132,4.32298,CP
13.3524,1406.0,3.0652926,6229.0,1.22,4.34122,KP
9.02881,1152.0,9.1720535,4933.0,3.79,4.438,KP
9.5314099,792.4782429,9.7439744,5383.0,0.983025,4.438,APC
20.6713,1552.0,1.4436706,5465.0,0.94,4.47,PC
8.09753,2247.0,0.3125737,5202.0,0.84,4.53,APC
7.4237633,2437.5293666,0.5136096,5270.0,1.33222,4.14,PC
14.861327,758.0,4.773751,5904.3,1.2413,4.28,PC
13.2361,1609.0,3.375591,6408.0,1.22,4.38,PC
21.6846,1516.0,10.8458712,6670.3,2.56,4.29,FP
,913.0,12.0077462,4990.7,,,FP
1.9083777,1470.447248,3.6473383,5928.0,1.47579,4.24,FP
15.4381,1546.0,4.6211026,6531.7,1.45,4.29,PC
14.2954,1708.0,2.0727598,5640.0,1.13,4.43703,KP
,3316.0,1.41144,9208.0,,3.85,FP
19.9103402,1620.2980383,4.829406,5877.5,1.95583,4.18,PC
11.3151,1419.0,6.89132,5488.0,1.41,4.14,FP
10.6207,3080.0,0.6923563,6422.1,1.85,3.86,FP
9.7548163,1685.6817323,4.9064175,7119.5,1.98083,4.14,PC
2.23088,630.0,16.3152,3625.0,0.31,4.81,FP
3.8492,2273.0,0.88958,5586.2,1.11,4.21,FP
3.60283,714.0,14.5187891,5844.8,1.79,4.13,FP
33.3954,865.0,14.6483913,4851.6,5.42,,PC
8.5752112,1222.3580538,3.2242808,4866.2,2.62415,,FP
8.4237328,3797.3512801,1.1630372,6495.0,4.0595698,3.32048,PC
5.7387,1724.0,5.3418199,6466.2,3.28,3.7,PC
5.02216,,6.7018963,6231.8,1.52,4.21,PC
20.3565337,1414.0444235,4.4379727,5967.0,1.5696599,4.08,KP
12.9299942,1042.3456808,7.8914271,5883.0,1.27992,4.25,KP
15.9014832,1566.7048126,3.5224751,6179.0,1.5817,4.11,KP
12.0899079,1509.6104781,3.024111,6041.0,1.36388,4.22,KP
11.7952966,770.7126737,15.1689723,5713.0,1.12898,4.34,CP
0.6505972,900.9491556,0.4384814,3146.0,0.284538,4.438,PC
1.8017268,337.3521453,8.3522143,3146.0,0.284538,4.438,PC
11.3192423,360.169028,260.1740061,5739.0,1.62762,4.03,CP
4.97002,846.0,8.379057,5574.0,0.91,4.51,PC
15.2165016,1678.3044553,3.5484481,6295.0,1.78185,4.03,KP
,1237.0,6.5011256,5485.0,,,PC
13.4176028,1676.0537927,6.9067868,5731.8,3.1513801,3.65,CP
10.1239555,948.9016343,7.2147718,5440.3,1.08637,4.4,PC
14.3955457,1281.2166202,4.476922,5772.2,1.37148,4.4,PC
12.683,1131.0,2.7492277,5344.0,1.14,4.4,PC
14.2690959,1368.9996875,3.735051,5829.0,1.36818,4.3,PC
9.5163991,487.555473,74.6065192,6142.0,1.18003,4.35874,PC
4.1930997,946.5097378,1.9792573,4001.0,0.756551,4.47278,PC
2.722618,410.2983965,3.0766835,3163.0,0.1966,5.0701,CP
3.7942392,657.0962083,2.7029187,3596.0,0.524573,4.71597,PC
5.45543,787.0,9.4636148,4935.0,0.75,4.59823,PC
6.1709882,685.0551684,12.9696927,5017.0,0.972753,4.38114,FA
12.9811619,1679.40501,1.3866519,6286.0,1.07661,4.438,KP
4.00703,1325.0,0.7988525,4785.0,0.86,4.45252,APC
1.7472713,1288.7431256,0.782765,4099.0,0.727642,4.52,CP
,499.0,15.29859,4131.3,,,FA
12.4259675,914.4158726,13.4190392,5184.9,1.69269,3.9254,FP
12.9084635,1449.482283,1.7771109,5627.0,0.97906,4.45645,KP
12.0910878,1196.5565655,0.5153654,3558.0,0.617346,4.63662,PC
11.5451,942.0,8.2754608,5515.2,1.39,4.24,CP
4.9031,993.0,4.83266,5485.4,1.83,3.9,FP
7.41184,883.0,25.86696,5095.0,0.8,4.56,FP
3.61081,888.0,18.8812961,5924.0,1.35,4.14,PC
9.3440442,845.3828218,5.9242661,5310.0,0.846671,4.59604,KP
12.7809294,1652.1171129,2.229735,5913.0,1.37479,4.2,PC
17.3698,738.0,7.3164282,4884.0,0.83,4.5,FP
,1583.0,2.484912,6240.8,,,PC
,1663.0,0.9270535,6317.3,,4.31,APC
8.00413,819.0,2.967599,4396.0,0.76,4.52,PC
6.45464,1039.0,4.7277153,5601.0,1.05,4.39,PC
9.36784,826.0,7.7898378,5091.5,0.85,4.48,PC
12.3741,1250.0,2.7985528,5416.0,1.09,4.33,PC
16.5775949,879.8492444,8.8759249,5528.3,1.02337,4.38,PC
14.1053,1423.0,1.2558789,4926.0,0.91,4.43,PC
2.3581827,787.3911722,10.7510107,5784.0,0.918917,4.438,CP
1.759371,981.282679,6.19132,5784.0,0.929557,4.438,CP
10.7644,1030.0,5.0183771,5011.2,2.15,4.49,PC
12.2058,1228.0,3.6257584,5606.0,1.17,4.3,PC
12.9604,1259.0,3.790687,5542.0,1.02,4.41,PC
7.80197,1832.0,0.58228,6288.0,1.32,4.29,APC
24.4489,974.0,3.9602774,5863.0,1.04,4.43,FP
6.4972,1462.0,2.8456505,6112.0,1.3,4.27,PC
27.921,3207.0,1.76447,8049.0,5.08,3.3,FP
20.5105778,819.7441326,12.6534664,5394.6,1.18915,3.77,FP
6.88932,2615.0,0.6467049,6308.3,1.71,4.0,PC
,4896.0,2.2778177,9096.5,,,FP
6.3159749,3509.3947426,0.6227257,6390.7,2.30849,3.83,PC
5.09474,2109.0,0.4262195,5343.0,1.5,4.1,APC
13.8556,,3.97195,6535.3,1.55,4.2,APC
3.5729712,1674.1918061,2.6855915,5796.0,1.51715,4.14,FP
8.3566078,789.1468373,14.278122,5105.0,2.90324,3.39182,CP
17.4735,1692.0,2.5599662,6432.2,1.57,4.11,PC
5.84702,1081.0,3.217824,5418.0,1.67,4.17,FP
4.06445,1026.0,4.7631,6105.1,1.48,4.12,PC
,944.0,3.9194733,5149.0,,4.35,PC
14.7798,987.0,5.438218,5342.0,1.49,4.09,APC
4.18335,1531.0,2.8319354,5408.7,1.48,,FP
,1536.0,7.6943096,4956.8,,,APC
17.1048027,1158.6125921,17.0614756,9184.7,2.14183,4.09,FP
16.9877965,998.7280008,6.0783344,8719.5,1.0,4.08,FP
11.8751226,1025.9981962,4.4343277,4979.4,1.00254,,PC
31.9660922,1723.6509122,4.4617755,6354.0,2.23892,4.24472,FP
19.5006469,1273.3471283,5.3160704,5477.0,1.5522701,4.4,PC
15.3487909,1235.4438742,4.0115394,5741.0,1.13908,4.3,PC
11.6261491,985.937996,6.2643442,5262.0,1.12916,4.4,PC
12.9814367,1596.3943994,2.1223673,6079.0,1.19653,4.33912,CP
1.7005,541.0,15.3419095,4669.0,0.69,4.63,CP
8.9598265,1018.7487636,4.164514,5101.7,0.933443,,PC
3.5030245,1720.8556767,1.1953968,5728.0,1.02917,4.4217,CP
13.0889,1386.0,4.954648,6562.0,1.47,4.24,KP
18.4504689,1584.4693148,4.9549631,6282.4,1.99207,3.92936,KP
8.6110106,1337.4811458,3.3771114,5614.86,1.28017,4.21917,KP
2.84818,796.0,10.6953083,5272.71,0.88,3.98846,CP
7.18912,1147.0,2.9360281,4983.6,0.83,0.2,PC
6.61528,2547.0,1.3477642,6252.0,1.47,4.19,PC
11.3754057,652.0656914,11.9124942,5064.0,0.823883,4.53576,CP
20.517917,1141.1166259,6.340315,6083.0,1.2666,4.28983,FP
11.8252,1166.0,5.84259,5707.0,2.2,3.76,CP
10.753,1475.0,4.3474,5618.0,1.79,3.93,CP
10.0179,,18.23603,6159.7,0.88,,APC
14.2836,701.0,,6057.0,1.1,4.41,PC
17.1909846,1258.376981,12.3750537,6173.5,2.36235,3.76326,FP
8.48837,364.0,50.6939885,5216.0,0.78,4.6039,PC
2.38239,1226.0,4.08165,5716.0,1.02,4.42,PC
1.99844,783.0,1.30613,4072.0,0.68,4.58,CP
,,7.57017,,,,APC
2.1949984,835.9337133,7.0846492,5517.8,0.842833,4.57,PC
25.668105,1802.9989447,3.4373093,6046.0,1.94932,4.29639,APC
4.67495,1598.0,1.10071,6409.0,1.59,4.14,PC
5.59553,1998.0,0.224195,4079.0,0.68,4.58,PC
8.96794,1446.0,1.82738,6130.5,2.89,3.58,PC
1.8103101,200.5072077,,3323.0,0.308919,4.91599,PC
7.5531443,4522.7647415,1.3808138,9431.0,3.83824,3.64947,APC
3.7761104,595.3675075,,5650.08,0.874994,4.55536,PC
16.6553,599.0,,5212.0,1.11,4.3,APC
11.6856,929.0,7.7517472,5133.0,4.75,,FP
6.17322,1780.0,1.1159326,6859.0,1.68,4.16,PC
9.93735,1226.0,6.203496,4859.0,3.98,,CP
12.7442838,1368.4712903,5.7525797,6180.0,1.70927,4.11766,KP
9.974436,899.0560909,12.9281223,6332.0,1.39271,,PC
6.82612,3197.0,3.1630387,6187.0,1.34,4.26,FP
18.5904,1312.0,10.7189647,7830.0,2.07,4.07,APC
2.2474,1543.0,1.9126596,5601.4,1.24,4.24,PC
13.2402,543.0,7.2972359,6433.0,2.1,3.91,APC
13.2219,2608.0,1.476869,6712.0,1.37,4.28,FP
16.7879,1637.0,3.4082154,6231.4,1.59,4.11,PC
19.5904,991.0,6.4967452,5186.9,1.53,,PC
10.2673,957.0,3.4523955,5614.0,0.94,4.49,PC
11.8808,1225.0,3.8539027,5805.0,0.93,4.52,PC
7.69012,1071.3426196,5.066175,5868.0,2.17,3.57327,PC
4.46635,1973.0,0.6293198,5508.0,0.79,4.63,FP
12.0419,1246.0,3.1292868,6078.0,1.32,4.25,PC
,4208.0,1.30924,8832.5,,4.26,FP
1.4777754,420.9334696,10.2150168,3763.0,0.447336,4.83739,CP
15.0807,1589.0,9.27898,5898.8,1.45,4.08,FP
4.72716,3064.0,2.4763492,8749.3,2.14,,PC
9.89011,897.0,17.1725007,6617.0,1.41,4.21,PC
5.873208,1013.3467617,6.1110945,5725.0,1.07235,4.54,FP
3.01498,2674.0,0.5646193,6237.0,1.3,4.24,FP
23.8125,861.0,30.7864669,6101.8,2.05,,APC
,930.973018,7.5043829,8613.8,,,APC
11.9748,1131.0,2.5861465,5635.4,2.33,3.71,APC
7.2854,1940.0,2.2818488,5368.0,2.15,,FP
,1205.6461821,3.4551479,8046.5,,4.12,FP
10.223,358.0,104.8729635,5350.0,0.88,4.52347,CP
11.7871267,1263.4194534,3.7899524,5579.5,1.10456,4.22,FP
14.8934,1336.0,6.6570835,5805.6,1.73,4.13,FP
12.3576,1414.0,4.31224,,1.72,,FP
19.6321,1722.0,3.9416903,6190.4,1.48,4.15,FP
11.5159,1841.0,4.0337201,7369.0,2.22,4.27,CP
20.0727443,1595.1946687,3.05631,6344.0,1.44638,4.21787,APC
10.0926189,1188.0003255,2.2250514,5103.0,0.883426,4.48023,KP
14.2531082,1043.8352977,0.8891392,3653.0,0.649887,4.60969,FP
10.5045599,1073.1116296,1.7690121,4683.0,0.701795,4.62,KP
10.9709265,1178.0320316,8.000489,6146.0,1.55738,4.12,CP
12.4716613,804.0969257,0.6743453,3228.0,0.321846,4.90232,PC
13.6350253,1306.3669377,3.4391152,4955.0,1.21438,4.4,PC
1.671618,1106.2112728,0.62425,3765.0,0.525,4.75169,FP
11.7994875,675.6336681,12.7846809,5077.7,0.836244,4.4,PC
1.666703,1057.0895356,3.0911721,5253.0,0.834386,4.54958,CP
8.9112749,936.3411803,5.1293855,5116.3,0.920804,4.45,PC
9.3730831,1161.5074108,5.179282,5784.0,1.21172,4.3,PC
,1629.0,2.4156482,5727.0,,4.3,PC
2.8693434,751.4597253,5.7772122,4882.7,0.729818,4.6,CP
6.2844217,1262.9460957,5.6807412,6295.0,1.38612,4.3,PC
11.7278481,1360.8170209,3.8300359,5916.0,1.3126301,4.3,PC
2.4101533,656.555832,,6291.0,1.2336,4.34633,PC
4.1062551,1126.8564017,5.1660127,5927.0,1.11457,4.37728,PC
,1460.76696,1.9426003,5780.0,,4.438,FP
5.0510341,679.0808773,14.3614789,5283.0,0.946146,4.438,PC
1.2711131,409.942287,7.397216,3342.0,0.407103,4.438,CP
15.3572514,2092.161358,0.6461571,5256.8,1.14951,4.27128,APC
2.9698317,363.3971818,12.8900899,3478.0,0.46769,4.76582,PC
2.0319062,481.205367,5.5514857,3478.0,0.46769,4.76582,PC
10.2267,1053.0,17.1217196,5762.0,1.0,4.44944,FP
2.6868893,486.9971964,15.6692322,4214.44,0.732115,4.52845,CP
15.7358835,800.5813089,1.6473887,3556.0,0.594044,4.65625,APC
1.4062147,964.4647664,0.3711334,3333.0,0.272233,4.95786,CP
4.2075538,690.8611696,18.685862,5926.0,0.987496,4.48242,PC
10.2185,719.0,,5825.0,1.04,4.43,CP
3.54998,1463.0,9.0182016,9671.0,1.78,4.33,FP
3.80858,1035.0,19.7580247,9671.0,1.78,4.33,PC
11.9082,1215.0,16.6542431,6054.0,1.08,4.43,PC
11.5397,1088.0,2.5981987,5516.0,0.93,4.49,PC
12.6875,1392.0,1.5292851,6295.5,2.21,,PC
5.25914,1179.0,2.4756487,4633.0,0.8,4.5,PC
11.1759,972.0,3.4711465,5593.0,1.05,4.39,PC
11.6965,936.0,3.5746058,6257.0,1.37,4.25,PC
12.8011,1438.0,4.0944492,5650.0,1.6,4.03,PC
4.72287,1693.0,2.1415519,5530.0,1.48,4.08,PC
6.58171,1049.0,3.4180406,5001.0,0.89,4.46,PC
2.942044,533.8429511,3.6977167,3607.0,0.397924,4.438,CP
,,4.1549988,,,,PC
5.57096,,3.8821916,5283.0,0.95,,PC
12.1655,1133.0,3.6506781,5343.0,0.84,4.55,PC
11.5804,1493.0,1.3225635,5388.0,0.97,4.44,PC
,1274.0,1.6375324,5095.6,,,APC
13.2433,1398.0,0.5566811,5200.0,1.7,,APC
12.1252,788.0,6.409365,6191.0,1.12,4.41,PC
10.9284,1483.0,4.3169755,5683.0,1.61,4.03,PC
,929.0,3.270563,5219.5,,,PC
14.0157,809.0,5.8259928,4964.0,1.2,4.19,PC
2.4070872,452.8709226,5.6605693,3551.0,0.374358,4.83982,CP
13.2277,1546.0,3.1056464,7804.8,4.44,3.78,PC
20.0285,1630.0,7.72433,6249.4,2.32,4.19,FP
5.11603,1363.0,1.8359766,6311.5,1.61,4.17,PC
4.58274,2270.0,1.10833,5972.0,1.4,4.08,FP
21.2234,,7.2133579,5843.0,1.16,4.33,APC
6.1757682,836.7056912,8.1382222,5414.0,0.951985,4.438,CP
8.36201,1001.0,9.1270425,5400.0,1.18,4.43,CP
2.47118,1185.0,3.098367,5400.0,1.18,4.43,CP
24.4152818,3128.203909,2.7434565,7896.3,3.9611499,3.6,PC
15.6213,2951.0,2.3330349,5986.5,1.56,4.32,FP
15.7171,1040.0,,7043.2,2.46,3.98,PC
3.32197,2505.0,1.79988,6136.9,2.46,3.85,FP
12.2024,904.0,17.30714,6995.5,2.23,4.1,PC
10.1474,740.0,6.40938,4650.0,8.3,2.54,FA
3.1563904,282.0314027,,5249.0,0.895408,4.48682,PC
13.1361697,275.2869842,723.8345008,5463.0,1.94771,3.77778,FP
2.2407785,276.8338183,1071.0898448,4755.33,0.701499,4.62683,PC
11.4471492,598.2132842,52.9781419,6461.8,1.33031,4.35,CP
11.7988,1288.0,1.8200065,4994.0,0.91,4.43,PC
17.3093,1899.0,2.1738256,7588.0,3.28,3.65,PC
14.9878,1083.0,3.3898234,6096.0,3.13,3.5,PC
17.8038,2371.0,0.9787891,6959.0,2.09,3.98,APC
19.1102,978.0,10.7012764,5853.2,1.17,,PC
11.0137,537.0,2.5926199,3375.0,0.37,4.85,CP
13.2842,1228.0,2.9098435,5955.0,1.31,4.24,FP
22.466,1775.0,3.0271374,6678.0,1.49,4.24,PC
,1317.0,3.224746,5032.0,,,PC
16.1961401,1683.0269718,2.2310803,5905.0,1.42673,4.16,PC
21.377066,1219.8388469,5.2848691,6113.0,1.2729501,4.29,PC
10.5393,874.0,3.8600722,5096.5,0.77,4.59,PC
17.4994,840.0,6.8380862,5912.0,0.96,4.51,PC
15.0659,1622.0,3.0001627,6695.0,1.45,4.27,PC
14.7471,1576.0,2.0519085,6386.3,1.42,,PC
21.5363,1715.0,4.6606892,8608.0,2.6,3.94,PC
17.057,1886.0,2.8977031,6397.0,1.67,4.1,PC
13.1542,1192.0,4.319754,5783.0,1.25,4.26,PC
15.5434,1136.0,5.3305676,6076.0,2.01,3.89,PC
9.02257,2805.0,1.1901816,8405.0,1.79,4.25145,PC
14.5949243,1448.8262904,2.1570462,5863.0,1.04535,4.42,FP
7.4578,,2.9151556,6220.0,1.34,,PC
12.7988183,1159.2289516,4.4961387,5554.0,1.18466,4.28,PC
8.43478,1571.0,1.7561019,4896.0,0.81,4.52,FP
13.6803,2068.0,1.2997811,6053.0,1.61,4.08,FP
,1107.0,5.1108509,4916.0,,,PC
14.2776184,1552.6711273,3.4654953,5570.3,1.77738,3.93,KP
13.1718,1387.0,2.8724894,5752.0,1.1,4.37,PC
12.3151,1148.0,1.0848133,4670.0,0.99,4.32,APC
,1740.0,1.7113115,6845.2,,,FP
15.4413,1937.0,2.9817237,7717.5,2.14,,PC
17.3816,1619.0,1.5039495,5623.0,0.95,4.54,PC
10.3727,,3.0415724,5814.1,1.3,,PC
20.1829,1947.0,2.501531,5823.0,1.58,4.06,PC
13.6378,1248.0,3.3687307,5727.0,1.18,4.3,PC
16.476,1122.0,2.9661661,5436.0,1.17,,PC
13.3258,1531.0,3.500869,5870.0,1.69,4.01,PC
20.7208,661.0,11.6235,5518.0,0.89,4.34,APC
16.4563404,1534.6607085,3.6238662,6717.3,1.39527,4.3,PC
7.3156426,961.3875339,4.1689145,5119.0,0.874119,4.49,PC
19.4435142,1659.7353595,2.9508097,5823.8,1.70744,3.99,PC
,,1.5970752,,,,PC
15.8461,1113.0,5.3868381,5915.0,1.13,4.37,PC
12.5661,1857.0,1.3312309,5247.2,0.66,,APC
9.51324,1738.0,2.3365744,6545.0,1.41,4.27,PC
8.1185589,926.0791782,5.6089886,5353.3,0.927391,4.47,PC
,1552.5445917,1.6180578,,,,PC
9.58224,1338.0,3.10926,5894.0,1.18,4.32,FP
15.9952422,1665.0948975,1.4005308,5765.0,1.06059,4.4,PC
6.27906,1043.0,3.2583798,4992.1,0.9,4.44,FP
13.0244,594.0,10.3918699,6683.0,1.69,4.13,APC
